main.py --seed 7

Namespace(algo='q-learning', convg=0.5, env='tokens-v0', eps_final=0.01, eps_frames=1200, eps_start=1.0, frames=3000, games=500, gamma=0.99, log_interval=1, lr=1e-05, model=None, save_interval=1, seed=7)

Environments loaded

Training status loaded

U 3 | F 3 | G 1 | D 0 | EPS 0.998 | L 0.485 | R 1.000 | Avg L 0.485 | Avg R 1.000
U 1443 | F 1443 | G 481 | D 1 | EPS 0.010 | L 7.286 | R 255.000 | Avg L 0.015 | Avg R 0.530
U 1444 | F 1444 | G 481 | D 1 | EPS 0.010 | L 7.286 | R 255.000 | Avg L 0.015 | Avg R 0.530
U 1445 | F 1445 | G 481 | D 1 | EPS 0.010 | L 7.286 | R 255.000 | Avg L 0.015 | Avg R 0.530
U 1446 | F 1446 | G 481 | D 1 | EPS 0.010 | L 7.286 | R 255.000 | Avg L 0.015 | Avg R 0.530
U 1446 | F 1446 | G 482 | D 1 | EPS 0.010 | L 7.771 | R 256.000 | Avg L 0.016 | Avg R 0.531
U 1447 | F 1447 | G 482 | D 1 | EPS 0.010 | L 7.771 | R 256.000 | Avg L 0.016 | Avg R 0.531
U 1448 | F 1448 | G 482 | D 1 | EPS 0.010 | L 7.771 | R 256.000 | Avg L 0.016 | Avg R 0.531
U 1449 | F 1449 | G 482 | D 1 | EPS 0.010 | L 7.771 | R 256.000 | Avg L 0.016 | Avg R 0.531
U 1449 | F 1449 | G 483 | D 1 | EPS 0.010 | L 8.256 | R 257.000 | Avg L 0.017 | Avg R 0.532
U 1450 | F 1450 | G 483 | D 1 | EPS 0.010 | L 8.256 | R 257.000 | Avg L 0.017 | Avg R 0.532
U 1451 | F 1451 | G 483 | D 1 | EPS 0.010 | L 8.256 | R 257.000 | Avg L 0.017 | Avg R 0.532
U 1452 | F 1452 | G 483 | D 1 | EPS 0.010 | L 8.256 | R 257.000 | Avg L 0.017 | Avg R 0.532
U 1452 | F 1452 | G 484 | D 1 | EPS 0.010 | L 7.741 | R 257.000 | Avg L 0.016 | Avg R 0.531
U 1453 | F 1453 | G 484 | D 1 | EPS 0.010 | L 7.741 | R 257.000 | Avg L 0.016 | Avg R 0.531
U 1454 | F 1454 | G 484 | D 1 | EPS 0.010 | L 7.741 | R 257.000 | Avg L 0.016 | Avg R 0.531
U 1455 | F 1455 | G 484 | D 1 | EPS 0.010 | L 7.741 | R 257.000 | Avg L 0.016 | Avg R 0.531
U 1455 | F 1455 | G 485 | D 1 | EPS 0.010 | L 8.226 | R 258.000 | Avg L 0.017 | Avg R 0.532
U 1456 | F 1456 | G 485 | D 1 | EPS 0.010 | L 8.226 | R 258.000 | Avg L 0.017 | Avg R 0.532
U 1457 | F 1457 | G 485 | D 1 | EPS 0.010 | L 8.226 | R 258.000 | Avg L 0.017 | Avg R 0.532
U 1458 | F 1458 | G 485 | D 1 | EPS 0.010 | L 8.226 | R 258.000 | Avg L 0.017 | Avg R 0.532
U 1458 | F 1458 | G 486 | D 1 | EPS 0.010 | L 8.711 | R 259.000 | Avg L 0.018 | Avg R 0.533
U 1459 | F 1459 | G 486 | D 1 | EPS 0.010 | L 8.711 | R 259.000 | Avg L 0.018 | Avg R 0.533
U 1460 | F 1460 | G 486 | D 1 | EPS 0.010 | L 8.711 | R 259.000 | Avg L 0.018 | Avg R 0.533
U 1461 | F 1461 | G 486 | D 1 | EPS 0.010 | L 8.711 | R 259.000 | Avg L 0.018 | Avg R 0.533
U 1461 | F 1461 | G 487 | D 1 | EPS 0.010 | L 9.196 | R 260.000 | Avg L 0.019 | Avg R 0.534
U 1462 | F 1462 | G 487 | D 1 | EPS 0.010 | L 9.196 | R 260.000 | Avg L 0.019 | Avg R 0.534
U 1463 | F 1463 | G 487 | D 1 | EPS 0.010 | L 9.196 | R 260.000 | Avg L 0.019 | Avg R 0.534
U 1464 | F 1464 | G 487 | D 1 | EPS 0.010 | L 9.196 | R 260.000 | Avg L 0.019 | Avg R 0.534
U 1464 | F 1464 | G 488 | D 1 | EPS 0.010 | L 9.681 | R 261.000 | Avg L 0.020 | Avg R 0.535
U 1465 | F 1465 | G 488 | D 1 | EPS 0.010 | L 9.681 | R 261.000 | Avg L 0.020 | Avg R 0.535
U 1466 | F 1466 | G 488 | D 1 | EPS 0.010 | L 9.681 | R 261.000 | Avg L 0.020 | Avg R 0.535
U 1467 | F 1467 | G 488 | D 1 | EPS 0.010 | L 9.681 | R 261.000 | Avg L 0.020 | Avg R 0.535
U 1467 | F 1467 | G 489 | D 1 | EPS 0.010 | L 10.166 | R 262.000 | Avg L 0.021 | Avg R 0.536
U 1468 | F 1468 | G 489 | D 1 | EPS 0.010 | L 10.166 | R 262.000 | Avg L 0.021 | Avg R 0.536
U 1469 | F 1469 | G 489 | D 1 | EPS 0.010 | L 10.166 | R 262.000 | Avg L 0.021 | Avg R 0.536
U 1470 | F 1470 | G 489 | D 1 | EPS 0.010 | L 10.166 | R 262.000 | Avg L 0.021 | Avg R 0.536
U 1470 | F 1470 | G 490 | D 1 | EPS 0.010 | L 10.651 | R 263.000 | Avg L 0.022 | Avg R 0.537
U 1471 | F 1471 | G 490 | D 1 | EPS 0.010 | L 10.651 | R 263.000 | Avg L 0.022 | Avg R 0.537
U 1472 | F 1472 | G 490 | D 1 | EPS 0.010 | L 10.651 | R 263.000 | Avg L 0.022 | Avg R 0.537
U 1473 | F 1473 | G 490 | D 1 | EPS 0.010 | L 10.651 | R 263.000 | Avg L 0.022 | Avg R 0.537
U 1473 | F 1473 | G 491 | D 1 | EPS 0.010 | L 11.136 | R 264.000 | Avg L 0.023 | Avg R 0.538
U 1474 | F 1474 | G 491 | D 1 | EPS 0.010 | L 11.136 | R 264.000 | Avg L 0.023 | Avg R 0.538
U 1475 | F 1475 | G 491 | D 1 | EPS 0.010 | L 11.136 | R 264.000 | Avg L 0.023 | Avg R 0.538
U 1476 | F 1476 | G 491 | D 1 | EPS 0.010 | L 11.136 | R 264.000 | Avg L 0.023 | Avg R 0.538
U 1476 | F 1476 | G 492 | D 1 | EPS 0.010 | L 11.621 | R 265.000 | Avg L 0.024 | Avg R 0.539
U 1477 | F 1477 | G 492 | D 1 | EPS 0.010 | L 11.621 | R 265.000 | Avg L 0.024 | Avg R 0.539
U 1478 | F 1478 | G 492 | D 1 | EPS 0.010 | L 11.621 | R 265.000 | Avg L 0.024 | Avg R 0.539
U 1479 | F 1479 | G 492 | D 1 | EPS 0.010 | L 11.621 | R 265.000 | Avg L 0.024 | Avg R 0.539
U 1479 | F 1479 | G 493 | D 1 | EPS 0.010 | L 12.106 | R 266.000 | Avg L 0.025 | Avg R 0.540
U 1480 | F 1480 | G 493 | D 1 | EPS 0.010 | L 12.106 | R 266.000 | Avg L 0.025 | Avg R 0.540
U 1481 | F 1481 | G 493 | D 1 | EPS 0.010 | L 12.106 | R 266.000 | Avg L 0.025 | Avg R 0.540
U 1482 | F 1482 | G 493 | D 1 | EPS 0.010 | L 12.106 | R 266.000 | Avg L 0.025 | Avg R 0.540
U 1482 | F 1482 | G 494 | D 1 | EPS 0.010 | L 12.591 | R 267.000 | Avg L 0.025 | Avg R 0.540
U 1483 | F 1483 | G 494 | D 1 | EPS 0.010 | L 12.591 | R 267.000 | Avg L 0.025 | Avg R 0.540
U 1484 | F 1484 | G 494 | D 1 | EPS 0.010 | L 12.591 | R 267.000 | Avg L 0.025 | Avg R 0.540
U 1485 | F 1485 | G 494 | D 1 | EPS 0.010 | L 12.591 | R 267.000 | Avg L 0.025 | Avg R 0.540
U 1485 | F 1485 | G 495 | D 1 | EPS 0.010 | L 13.076 | R 268.000 | Avg L 0.026 | Avg R 0.541
U 1486 | F 1486 | G 495 | D 1 | EPS 0.010 | L 13.076 | R 268.000 | Avg L 0.026 | Avg R 0.541
U 1487 | F 1487 | G 495 | D 1 | EPS 0.010 | L 13.076 | R 268.000 | Avg L 0.026 | Avg R 0.541
U 1488 | F 1488 | G 495 | D 1 | EPS 0.010 | L 13.076 | R 268.000 | Avg L 0.026 | Avg R 0.541
U 1488 | F 1488 | G 496 | D 1 | EPS 0.010 | L 12.561 | R 268.000 | Avg L 0.025 | Avg R 0.540
U 1489 | F 1489 | G 496 | D 1 | EPS 0.010 | L 12.561 | R 268.000 | Avg L 0.025 | Avg R 0.540
U 1490 | F 1490 | G 496 | D 1 | EPS 0.010 | L 12.561 | R 268.000 | Avg L 0.025 | Avg R 0.540
U 1491 | F 1491 | G 496 | D 1 | EPS 0.010 | L 12.561 | R 268.000 | Avg L 0.025 | Avg R 0.540
U 1491 | F 1491 | G 497 | D 1 | EPS 0.010 | L 12.046 | R 268.000 | Avg L 0.024 | Avg R 0.539
U 1492 | F 1492 | G 497 | D 1 | EPS 0.010 | L 12.046 | R 268.000 | Avg L 0.024 | Avg R 0.539
U 1493 | F 1493 | G 497 | D 1 | EPS 0.010 | L 12.046 | R 268.000 | Avg L 0.024 | Avg R 0.539
U 1494 | F 1494 | G 497 | D 1 | EPS 0.010 | L 12.046 | R 268.000 | Avg L 0.024 | Avg R 0.539
U 1494 | F 1494 | G 498 | D 1 | EPS 0.010 | L 11.531 | R 268.000 | Avg L 0.023 | Avg R 0.538
U 1495 | F 1495 | G 498 | D 1 | EPS 0.010 | L 11.531 | R 268.000 | Avg L 0.023 | Avg R 0.538
U 1496 | F 1496 | G 498 | D 1 | EPS 0.010 | L 11.531 | R 268.000 | Avg L 0.023 | Avg R 0.538
U 1497 | F 1497 | G 498 | D 1 | EPS 0.010 | L 11.531 | R 268.000 | Avg L 0.023 | Avg R 0.538
U 1497 | F 1497 | G 499 | D 1 | EPS 0.010 | L 11.016 | R 268.000 | Avg L 0.022 | Avg R 0.537
U 1498 | F 1498 | G 499 | D 1 | EPS 0.010 | L 11.016 | R 268.000 | Avg L 0.022 | Avg R 0.537
U 1499 | F 1499 | G 499 | D 1 | EPS 0.010 | L 11.016 | R 268.000 | Avg L 0.022 | Avg R 0.537
U 1500 | F 1500 | G 499 | D 1 | EPS 0.010 | L 11.016 | R 268.000 | Avg L 0.022 | Avg R 0.537
U 1500 | F 1500 | G 500 | D 1 | EPS 0.010 | L 11.501 | R 269.000 | Avg L 0.023 | Avg R 0.538
U 1501 | F 1501 | G 500 | D 1 | EPS 0.010 | L 11.501 | R 269.000 | Avg L 0.023 | Avg R 0.538
U 1502 | F 1502 | G 500 | D 1 | EPS 0.010 | L 11.501 | R 269.000 | Avg L 0.023 | Avg R 0.538
U 1503 | F 1503 | G 500 | D 1 | EPS 0.010 | L 11.501 | R 269.000 | Avg L 0.023 | Avg R 0.538
U 1503 | F 1503 | G 501 | D 1 | EPS 0.010 | L 11.986 | R 270.000 | Avg L 0.024 | Avg R 0.539
U 1504 | F 1504 | G 501 | D 1 | EPS 0.010 | L 11.986 | R 270.000 | Avg L 0.024 | Avg R 0.539
U 1505 | F 1505 | G 501 | D 1 | EPS 0.010 | L 11.986 | R 270.000 | Avg L 0.024 | Avg R 0.539
U 1506 | F 1506 | G 501 | D 1 | EPS 0.010 | L 11.986 | R 270.000 | Avg L 0.024 | Avg R 0.539
U 1506 | F 1506 | G 502 | D 1 | EPS 0.010 | L 12.471 | R 271.000 | Avg L 0.025 | Avg R 0.540
U 1507 | F 1507 | G 502 | D 1 | EPS 0.010 | L 12.471 | R 271.000 | Avg L 0.025 | Avg R 0.540
U 1508 | F 1508 | G 502 | D 1 | EPS 0.010 | L 12.471 | R 271.000 | Avg L 0.025 | Avg R 0.540
U 1509 | F 1509 | G 502 | D 1 | EPS 0.010 | L 12.471 | R 271.000 | Avg L 0.025 | Avg R 0.540
U 1509 | F 1509 | G 503 | D 1 | EPS 0.010 | L 12.956 | R 272.000 | Avg L 0.026 | Avg R 0.541
U 1510 | F 1510 | G 503 | D 1 | EPS 0.010 | L 12.956 | R 272.000 | Avg L 0.026 | Avg R 0.541
U 1511 | F 1511 | G 503 | D 1 | EPS 0.010 | L 12.956 | R 272.000 | Avg L 0.026 | Avg R 0.541
U 1512 | F 1512 | G 503 | D 1 | EPS 0.010 | L 12.956 | R 272.000 | Avg L 0.026 | Avg R 0.541
U 1512 | F 1512 | G 504 | D 1 | EPS 0.010 | L 12.441 | R 272.000 | Avg L 0.025 | Avg R 0.540
U 1513 | F 1513 | G 504 | D 1 | EPS 0.010 | L 12.441 | R 272.000 | Avg L 0.025 | Avg R 0.540
U 1514 | F 1514 | G 504 | D 1 | EPS 0.010 | L 12.441 | R 272.000 | Avg L 0.025 | Avg R 0.540
U 1515 | F 1515 | G 504 | D 1 | EPS 0.010 | L 12.441 | R 272.000 | Avg L 0.025 | Avg R 0.540
U 1515 | F 1515 | G 505 | D 1 | EPS 0.010 | L 12.926 | R 273.000 | Avg L 0.026 | Avg R 0.541
U 1516 | F 1516 | G 505 | D 1 | EPS 0.010 | L 12.926 | R 273.000 | Avg L 0.026 | Avg R 0.541
U 1517 | F 1517 | G 505 | D 1 | EPS 0.010 | L 12.926 | R 273.000 | Avg L 0.026 | Avg R 0.541
U 1518 | F 1518 | G 505 | D 1 | EPS 0.010 | L 12.926 | R 273.000 | Avg L 0.026 | Avg R 0.541
U 1518 | F 1518 | G 506 | D 1 | EPS 0.010 | L 13.411 | R 274.000 | Avg L 0.027 | Avg R 0.542
U 1519 | F 1519 | G 506 | D 1 | EPS 0.010 | L 13.411 | R 274.000 | Avg L 0.027 | Avg R 0.542
U 1520 | F 1520 | G 506 | D 1 | EPS 0.010 | L 13.411 | R 274.000 | Avg L 0.027 | Avg R 0.542
U 1521 | F 1521 | G 506 | D 1 | EPS 0.010 | L 13.411 | R 274.000 | Avg L 0.027 | Avg R 0.542
U 1521 | F 1521 | G 507 | D 1 | EPS 0.010 | L 12.896 | R 274.000 | Avg L 0.025 | Avg R 0.540
U 1522 | F 1522 | G 507 | D 1 | EPS 0.010 | L 12.896 | R 274.000 | Avg L 0.025 | Avg R 0.540
U 1523 | F 1523 | G 507 | D 1 | EPS 0.010 | L 12.896 | R 274.000 | Avg L 0.025 | Avg R 0.540
U 1524 | F 1524 | G 507 | D 1 | EPS 0.010 | L 12.896 | R 274.000 | Avg L 0.025 | Avg R 0.540
U 1524 | F 1524 | G 508 | D 1 | EPS 0.010 | L 12.381 | R 274.000 | Avg L 0.024 | Avg R 0.539
U 1525 | F 1525 | G 508 | D 1 | EPS 0.010 | L 12.381 | R 274.000 | Avg L 0.024 | Avg R 0.539
U 1526 | F 1526 | G 508 | D 1 | EPS 0.010 | L 12.381 | R 274.000 | Avg L 0.024 | Avg R 0.539
U 1527 | F 1527 | G 508 | D 1 | EPS 0.010 | L 12.381 | R 274.000 | Avg L 0.024 | Avg R 0.539
U 1527 | F 1527 | G 509 | D 1 | EPS 0.010 | L 12.867 | R 275.000 | Avg L 0.025 | Avg R 0.540
U 1528 | F 1528 | G 509 | D 1 | EPS 0.010 | L 12.867 | R 275.000 | Avg L 0.025 | Avg R 0.540
U 1529 | F 1529 | G 509 | D 1 | EPS 0.010 | L 12.867 | R 275.000 | Avg L 0.025 | Avg R 0.540
U 1530 | F 1530 | G 509 | D 1 | EPS 0.010 | L 12.867 | R 275.000 | Avg L 0.025 | Avg R 0.540
U 1530 | F 1530 | G 510 | D 1 | EPS 0.010 | L 13.352 | R 276.000 | Avg L 0.026 | Avg R 0.541
U 1531 | F 1531 | G 510 | D 1 | EPS 0.010 | L 13.352 | R 276.000 | Avg L 0.026 | Avg R 0.541
U 1532 | F 1532 | G 510 | D 1 | EPS 0.010 | L 13.352 | R 276.000 | Avg L 0.026 | Avg R 0.541
U 1533 | F 1533 | G 510 | D 1 | EPS 0.010 | L 13.352 | R 276.000 | Avg L 0.026 | Avg R 0.541
U 1533 | F 1533 | G 511 | D 1 | EPS 0.010 | L 12.837 | R 276.000 | Avg L 0.025 | Avg R 0.540
U 1534 | F 1534 | G 511 | D 1 | EPS 0.010 | L 12.837 | R 276.000 | Avg L 0.025 | Avg R 0.540
U 1535 | F 1535 | G 511 | D 1 | EPS 0.010 | L 12.837 | R 276.000 | Avg L 0.025 | Avg R 0.540
U 1536 | F 1536 | G 511 | D 1 | EPS 0.010 | L 12.837 | R 276.000 | Avg L 0.025 | Avg R 0.540
U 1536 | F 1536 | G 512 | D 1 | EPS 0.010 | L 13.322 | R 277.000 | Avg L 0.026 | Avg R 0.541
U 1537 | F 1537 | G 512 | D 1 | EPS 0.010 | L 13.322 | R 277.000 | Avg L 0.026 | Avg R 0.541
U 1538 | F 1538 | G 512 | D 1 | EPS 0.010 | L 13.322 | R 277.000 | Avg L 0.026 | Avg R 0.541
U 1539 | F 1539 | G 512 | D 1 | EPS 0.010 | L 13.322 | R 277.000 | Avg L 0.026 | Avg R 0.541
U 1539 | F 1539 | G 513 | D 1 | EPS 0.010 | L 12.807 | R 277.000 | Avg L 0.025 | Avg R 0.540
U 1540 | F 1540 | G 513 | D 1 | EPS 0.010 | L 12.807 | R 277.000 | Avg L 0.025 | Avg R 0.540
U 1541 | F 1541 | G 513 | D 1 | EPS 0.010 | L 12.807 | R 277.000 | Avg L 0.025 | Avg R 0.540
U 1542 | F 1542 | G 513 | D 1 | EPS 0.010 | L 12.807 | R 277.000 | Avg L 0.025 | Avg R 0.540
U 1542 | F 1542 | G 514 | D 1 | EPS 0.010 | L 12.292 | R 277.000 | Avg L 0.024 | Avg R 0.539
U 1543 | F 1543 | G 514 | D 1 | EPS 0.010 | L 12.292 | R 277.000 | Avg L 0.024 | Avg R 0.539
U 1544 | F 1544 | G 514 | D 1 | EPS 0.010 | L 12.292 | R 277.000 | Avg L 0.024 | Avg R 0.539
U 1545 | F 1545 | G 514 | D 1 | EPS 0.010 | L 12.292 | R 277.000 | Avg L 0.024 | Avg R 0.539
U 1545 | F 1545 | G 515 | D 1 | EPS 0.010 | L 11.777 | R 277.000 | Avg L 0.023 | Avg R 0.538
U 1546 | F 1546 | G 515 | D 1 | EPS 0.010 | L 11.777 | R 277.000 | Avg L 0.023 | Avg R 0.538
U 1547 | F 1547 | G 515 | D 1 | EPS 0.010 | L 11.777 | R 277.000 | Avg L 0.023 | Avg R 0.538
U 1548 | F 1548 | G 515 | D 1 | EPS 0.010 | L 11.777 | R 277.000 | Avg L 0.023 | Avg R 0.538
U 1548 | F 1548 | G 516 | D 1 | EPS 0.010 | L 12.262 | R 278.000 | Avg L 0.024 | Avg R 0.539
U 1549 | F 1549 | G 516 | D 1 | EPS 0.010 | L 12.262 | R 278.000 | Avg L 0.024 | Avg R 0.539
U 1550 | F 1550 | G 516 | D 1 | EPS 0.010 | L 12.262 | R 278.000 | Avg L 0.024 | Avg R 0.539
U 1551 | F 1551 | G 516 | D 1 | EPS 0.010 | L 12.262 | R 278.000 | Avg L 0.024 | Avg R 0.539
U 1551 | F 1551 | G 517 | D 1 | EPS 0.010 | L 11.747 | R 278.000 | Avg L 0.023 | Avg R 0.538
U 1552 | F 1552 | G 517 | D 1 | EPS 0.010 | L 11.747 | R 278.000 | Avg L 0.023 | Avg R 0.538
U 1553 | F 1553 | G 517 | D 1 | EPS 0.010 | L 11.747 | R 278.000 | Avg L 0.023 | Avg R 0.538
U 1554 | F 1554 | G 517 | D 1 | EPS 0.010 | L 11.747 | R 278.000 | Avg L 0.023 | Avg R 0.538
U 1554 | F 1554 | G 518 | D 1 | EPS 0.010 | L 12.232 | R 279.000 | Avg L 0.024 | Avg R 0.539
U 1555 | F 1555 | G 518 | D 1 | EPS 0.010 | L 12.232 | R 279.000 | Avg L 0.024 | Avg R 0.539
U 1556 | F 1556 | G 518 | D 1 | EPS 0.010 | L 12.232 | R 279.000 | Avg L 0.024 | Avg R 0.539
U 1557 | F 1557 | G 518 | D 1 | EPS 0.010 | L 12.232 | R 279.000 | Avg L 0.024 | Avg R 0.539
U 1557 | F 1557 | G 519 | D 1 | EPS 0.010 | L 11.717 | R 279.000 | Avg L 0.023 | Avg R 0.538
U 1558 | F 1558 | G 519 | D 1 | EPS 0.010 | L 11.717 | R 279.000 | Avg L 0.023 | Avg R 0.538
U 1559 | F 1559 | G 519 | D 1 | EPS 0.010 | L 11.717 | R 279.000 | Avg L 0.023 | Avg R 0.538
U 1560 | F 1560 | G 519 | D 1 | EPS 0.010 | L 11.717 | R 279.000 | Avg L 0.023 | Avg R 0.538
U 1560 | F 1560 | G 520 | D 1 | EPS 0.010 | L 11.202 | R 279.000 | Avg L 0.022 | Avg R 0.537
U 1561 | F 1561 | G 520 | D 1 | EPS 0.010 | L 11.202 | R 279.000 | Avg L 0.022 | Avg R 0.537
U 1562 | F 1562 | G 520 | D 1 | EPS 0.010 | L 11.202 | R 279.000 | Avg L 0.022 | Avg R 0.537
U 1563 | F 1563 | G 520 | D 1 | EPS 0.010 | L 11.202 | R 279.000 | Avg L 0.022 | Avg R 0.537
U 1563 | F 1563 | G 521 | D 1 | EPS 0.010 | L 11.687 | R 280.000 | Avg L 0.022 | Avg R 0.537
U 1564 | F 1564 | G 521 | D 1 | EPS 0.010 | L 11.687 | R 280.000 | Avg L 0.022 | Avg R 0.537
U 1565 | F 1565 | G 521 | D 1 | EPS 0.010 | L 11.687 | R 280.000 | Avg L 0.022 | Avg R 0.537
U 1566 | F 1566 | G 521 | D 1 | EPS 0.010 | L 11.687 | R 280.000 | Avg L 0.022 | Avg R 0.537
U 1566 | F 1566 | G 522 | D 1 | EPS 0.010 | L 12.172 | R 281.000 | Avg L 0.023 | Avg R 0.538
U 1567 | F 1567 | G 522 | D 1 | EPS 0.010 | L 12.172 | R 281.000 | Avg L 0.023 | Avg R 0.538
U 1568 | F 1568 | G 522 | D 1 | EPS 0.010 | L 12.172 | R 281.000 | Avg L 0.023 | Avg R 0.538
U 1569 | F 1569 | G 522 | D 1 | EPS 0.010 | L 12.172 | R 281.000 | Avg L 0.023 | Avg R 0.538
U 1569 | F 1569 | G 523 | D 1 | EPS 0.010 | L 12.657 | R 282.000 | Avg L 0.024 | Avg R 0.539
U 1570 | F 1570 | G 523 | D 1 | EPS 0.010 | L 12.657 | R 282.000 | Avg L 0.024 | Avg R 0.539
U 1571 | F 1571 | G 523 | D 1 | EPS 0.010 | L 12.657 | R 282.000 | Avg L 0.024 | Avg R 0.539
U 1572 | F 1572 | G 523 | D 1 | EPS 0.010 | L 12.657 | R 282.000 | Avg L 0.024 | Avg R 0.539
U 1572 | F 1572 | G 524 | D 1 | EPS 0.010 | L 13.142 | R 283.000 | Avg L 0.025 | Avg R 0.540
U 1573 | F 1573 | G 524 | D 1 | EPS 0.010 | L 13.142 | R 283.000 | Avg L 0.025 | Avg R 0.540
U 1574 | F 1574 | G 524 | D 1 | EPS 0.010 | L 13.142 | R 283.000 | Avg L 0.025 | Avg R 0.540
U 1575 | F 1575 | G 524 | D 1 | EPS 0.010 | L 13.142 | R 283.000 | Avg L 0.025 | Avg R 0.540
U 1575 | F 1575 | G 525 | D 1 | EPS 0.010 | L 13.627 | R 284.000 | Avg L 0.026 | Avg R 0.541
U 1576 | F 1576 | G 525 | D 1 | EPS 0.010 | L 13.627 | R 284.000 | Avg L 0.026 | Avg R 0.541
U 1577 | F 1577 | G 525 | D 1 | EPS 0.010 | L 13.627 | R 284.000 | Avg L 0.026 | Avg R 0.541
U 1578 | F 1578 | G 525 | D 1 | EPS 0.010 | L 13.627 | R 284.000 | Avg L 0.026 | Avg R 0.541
U 1578 | F 1578 | G 526 | D 1 | EPS 0.010 | L 13.112 | R 284.000 | Avg L 0.025 | Avg R 0.540
U 1579 | F 1579 | G 526 | D 1 | EPS 0.010 | L 13.112 | R 284.000 | Avg L 0.025 | Avg R 0.540
U 1580 | F 1580 | G 526 | D 1 | EPS 0.010 | L 13.112 | R 284.000 | Avg L 0.025 | Avg R 0.540
U 1581 | F 1581 | G 526 | D 1 | EPS 0.010 | L 13.112 | R 284.000 | Avg L 0.025 | Avg R 0.540
U 1581 | F 1581 | G 527 | D 1 | EPS 0.010 | L 13.597 | R 285.000 | Avg L 0.026 | Avg R 0.541
U 1582 | F 1582 | G 527 | D 1 | EPS 0.010 | L 13.597 | R 285.000 | Avg L 0.026 | Avg R 0.541
U 1583 | F 1583 | G 527 | D 1 | EPS 0.010 | L 13.597 | R 285.000 | Avg L 0.026 | Avg R 0.541
U 1584 | F 1584 | G 527 | D 1 | EPS 0.010 | L 13.597 | R 285.000 | Avg L 0.026 | Avg R 0.541
U 1584 | F 1584 | G 528 | D 1 | EPS 0.010 | L 13.082 | R 285.000 | Avg L 0.025 | Avg R 0.540
U 1585 | F 1585 | G 528 | D 1 | EPS 0.010 | L 13.082 | R 285.000 | Avg L 0.025 | Avg R 0.540
U 1586 | F 1586 | G 528 | D 1 | EPS 0.010 | L 13.082 | R 285.000 | Avg L 0.025 | Avg R 0.540
U 1587 | F 1587 | G 528 | D 1 | EPS 0.010 | L 13.082 | R 285.000 | Avg L 0.025 | Avg R 0.540
U 1587 | F 1587 | G 529 | D 1 | EPS 0.010 | L 13.567 | R 286.000 | Avg L 0.026 | Avg R 0.541
U 1588 | F 1588 | G 529 | D 1 | EPS 0.010 | L 13.567 | R 286.000 | Avg L 0.026 | Avg R 0.541
U 1589 | F 1589 | G 529 | D 1 | EPS 0.010 | L 13.567 | R 286.000 | Avg L 0.026 | Avg R 0.541
U 1590 | F 1590 | G 529 | D 1 | EPS 0.010 | L 13.567 | R 286.000 | Avg L 0.026 | Avg R 0.541
U 1590 | F 1590 | G 530 | D 1 | EPS 0.010 | L 13.052 | R 286.000 | Avg L 0.025 | Avg R 0.540
U 1591 | F 1591 | G 530 | D 1 | EPS 0.010 | L 13.052 | R 286.000 | Avg L 0.025 | Avg R 0.540
U 1592 | F 1592 | G 530 | D 1 | EPS 0.010 | L 13.052 | R 286.000 | Avg L 0.025 | Avg R 0.540
U 1593 | F 1593 | G 530 | D 1 | EPS 0.010 | L 13.052 | R 286.000 | Avg L 0.025 | Avg R 0.540
U 1593 | F 1593 | G 531 | D 1 | EPS 0.010 | L 13.537 | R 287.000 | Avg L 0.025 | Avg R 0.540
U 1594 | F 1594 | G 531 | D 1 | EPS 0.010 | L 13.537 | R 287.000 | Avg L 0.025 | Avg R 0.540
U 1595 | F 1595 | G 531 | D 1 | EPS 0.010 | L 13.537 | R 287.000 | Avg L 0.025 | Avg R 0.540
U 1596 | F 1596 | G 531 | D 1 | EPS 0.010 | L 13.537 | R 287.000 | Avg L 0.025 | Avg R 0.540
U 1596 | F 1596 | G 532 | D 1 | EPS 0.010 | L 13.022 | R 287.000 | Avg L 0.024 | Avg R 0.539
U 1597 | F 1597 | G 532 | D 1 | EPS 0.010 | L 13.022 | R 287.000 | Avg L 0.024 | Avg R 0.539
U 1598 | F 1598 | G 532 | D 1 | EPS 0.010 | L 13.022 | R 287.000 | Avg L 0.024 | Avg R 0.539
U 1599 | F 1599 | G 532 | D 1 | EPS 0.010 | L 13.022 | R 287.000 | Avg L 0.024 | Avg R 0.539
U 1599 | F 1599 | G 533 | D 1 | EPS 0.010 | L 13.507 | R 288.000 | Avg L 0.025 | Avg R 0.540
U 1600 | F 1600 | G 533 | D 1 | EPS 0.010 | L 13.507 | R 288.000 | Avg L 0.025 | Avg R 0.540
U 1601 | F 1601 | G 533 | D 1 | EPS 0.010 | L 13.507 | R 288.000 | Avg L 0.025 | Avg R 0.540
U 1602 | F 1602 | G 533 | D 1 | EPS 0.010 | L 13.507 | R 288.000 | Avg L 0.025 | Avg R 0.540
U 1602 | F 1602 | G 534 | D 1 | EPS 0.010 | L 12.992 | R 288.000 | Avg L 0.024 | Avg R 0.539
U 1603 | F 1603 | G 534 | D 1 | EPS 0.010 | L 12.992 | R 288.000 | Avg L 0.024 | Avg R 0.539
U 1604 | F 1604 | G 534 | D 1 | EPS 0.010 | L 12.992 | R 288.000 | Avg L 0.024 | Avg R 0.539
